position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
3766,8785,"""8785"",",THREE HUNDRED BUCKS,478,3313,3590,9,1,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,0x7d20e3ae9a4198c2cfc0e2d1d0bb81cbc41ab0a0,3,0
3767,12501,"""12501"",",Daany Boii,576,2460,3590,9,2,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0xf1950fc03486a502b05f93df1a7a4edc741257c6,3,18032500000000000000
3768,16533,"""16533"",",Mostly Harmless,361,2605,3590,9,2,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,3,0
3769,20955,"""20955"",",VitalikButerin,511,2604,3590,9,2,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,3,0
3770,4091,"""4091"",",JFC,501,2852,3585,9,1,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
3771,5066,"""5066"",",Meme,509,2781,3585,9,1,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,0x60ec766d338d87b9aeed39eeabe5f2b797baceec,3,0
3772,7955,"""7955"",",Jaynee,461,2979,3585,9,1,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,12024999999999999000
3773,19230,"""19230"",",The 12th Gotchi,492,2778,3585,9,2,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,0x3c25ae7dae49b3c24439549928bfc1df60a0ad20,3,0
3774,1267,"""1267"",",Opal,481,2302,3585,9,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
3775,3650,"""3650"",",Schwarzenegger,646,1992,3580,9,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
3776,18011,"""18011"",",Escargot,752,2596,3580,9,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
3777,7474,"""7474"",",551 BRS 2000 KIN,638,2858,3580,9,1,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
3778,21749,"""21749"",",Peerless,611,2604,3580,9,2,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,3,0
3779,23822,"""23822"",",Plus One,546,2423,3580,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
3780,3839,"""3839"",",CARDI_B,484,2491,3580,9,1,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3781,12528,"""12528"",",DATA LINK,548,2159,3580,9,2,0x9028421a2969fb49af5a6e1fc85c24a712485246,0x9028421a2969fb49af5a6e1fc85c24a712485246,3,0
3782,16595,"""16595"",",Steve Buscemi,506,2604,3580,9,2,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,3,0
3783,20391,"""20391"",",Interlocutor,573,2716,3580,9,2,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,3,0
3784,1253,"""1253"",",Wayne,593,2359,3580,9,1,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,3,0
3785,5241,"""5241"",",Little Link,497,1907,3580,9,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
3786,21999,"""21999"",",Rodrigolabricot,594,2526,3580,9,2,0x14e495f1c792185c4491b2317a02f3c3c6775c82,0x14e495f1c792185c4491b2317a02f3c3c6775c82,3,0
3787,6539,"""6539"",",beeg peepee,551,2229,3580,9,1,0xa7f1c77998bae58614be010ad2a806639e280056,0xa7f1c77998bae58614be010ad2a806639e280056,3,0
3788,11959,"""11959"",",DuuEs,496,861,3580,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
3789,22604,"""22604"",",Mr. Nobody,490,1766,3580,9,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
3790,285,"""285"",",Peter Parker,571,2055,3580,9,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
3791,11777,"""11777"",",Sushi Licker,605,2474,3575,9,2,0x64ede8205e24e3f804e4facd895c82222dbec049,0x64ede8205e24e3f804e4facd895c82222dbec049,3,0
3792,18636,"""18636"",",EyeSeaYou,530,2832,3575,9,2,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,3,0
3793,13844,"""13844"",",Cryp To,520,2619,3570,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
3794,23006,"""23006"",",ROQUEFORT,498,2507,3570,9,2,0x5b95a971b4583a5f011e9da082acdd679b870d06,0x5b95a971b4583a5f011e9da082acdd679b870d06,3,0
3795,11071,"""11071"",",GREENGANXTA,532,1176,3570,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3796,9528,"""9528"",",,492,2509,3570,9,1,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,0x9c155d672e1d7bb3632cb5602aa004577f3e964a,3,0
3797,12127,"""12127"",",Bigstar,541,2618,3570,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
3798,2901,"""2901"",",President of the USA,545,2755,3570,9,1,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,0xcd8eddd0a27047d53d65f23d483a8a169d54526b,3,0
3799,22658,"""22658"",",Rekt Raffle,513,2805,3570,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
3800,1385,"""1385"",",Dexter,559,2424,3570,9,1,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,3,0
3801,24386,"""24386"",",USDT FARMER,504,2913,3570,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3802,23988,"""23988"",",HighXP17,523,2636,3570,9,2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,3,0
3803,5500,"""5500"",",Don Cocos 5500,512,3212,3570,9,1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3804,6255,"""6255"",",EXPONENTIAL,485,2263,3570,9,1,0x06b4553c81ba317a29de282bef7bbe910cc03d99,0x06b4553c81ba317a29de282bef7bbe910cc03d99,3,0
3805,17521,"""17521"",",Ec' Ec' 17521,547,2899,3570,9,2,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,0xa5fa57608c5698120a7c3c9d50ec346bb3980223,3,0
3806,17137,"""17137"",",Crypto Currency,540,2941,3570,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
3807,20753,"""20753"",",Looks Cute,468,2824,3570,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
3808,2788,"""2788"",",Hattori,562,2880,3565,9,1,0xe88632728ed377f556cb964e6f670f6017d497e4,0xe88632728ed377f556cb964e6f670f6017d497e4,3,0
3809,14501,"""14501"",",LADYBUG1,534,1878,3565,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
3810,14408,"""14408"",",Void Eyes high stats,534,2462,3565,9,2,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,3,0
3811,17482,"""17482"",",Faraday,526,2929,3565,9,2,0xe88632728ed377f556cb964e6f670f6017d497e4,0xe88632728ed377f556cb964e6f670f6017d497e4,3,0
3812,11043,"""11043"",",COOKI,459,1587,3565,9,2,0xfab9718db7cee30bad26157bf0500894fefbaab8,0xfab9718db7cee30bad26157bf0500894fefbaab8,3,0
3813,15190,"""15190"",",Breezy,565,2457,3565,9,2,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,0x37e2a074b7bed2bf2e35c3767a8b673db2658bcc,3,0
3814,7438,"""7438"",",KingShip Rank 1334,397,3178,3565,9,1,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,0x38ff11d71e32d6a97da15bdcfbcdfccdeda9e637,3,0
3815,11650,"""11650"",",CHEAPEST 520 BRS (1K KIN),532,1952,3565,9,2,0xdb10d21f28a34fd04e4425eac777483798f7e217,0xdb10d21f28a34fd04e4425eac777483798f7e217,3,0
3816,18852,"""18852"",",DARIUS,537,1878,3565,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
3817,22442,"""22442"",",Airdrop,534,2588,3560,9,2,0x07a009e9e98649bff954cf3032ceb3e21e020f49,0x07a009e9e98649bff954cf3032ceb3e21e020f49,3,0
3818,12664,"""12664"",",222222222222222222,487,2206,3560,9,2,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,2550000000000000000
3819,16664,"""16664"",",HedgeMe TEC,505,1343,3560,9,2,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,3,0
3820,11144,"""11144"",",Bronana,534,2190,3560,9,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,9467500000000001000
3821,15846,"""15846"",",HighXP6,518,2632,3560,9,2,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,0xd98695e2fce07e908c9f523387b1b1f8eb9d41ec,3,0
3822,101,"""101"",",MUSUBI,574,1615,3560,9,1,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,0x8cbf96319b3c56d50a7c82efb6d3c46bd6f889ba,3,0
3823,10775,"""10775"",",540+,600,2858,3560,9,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
3824,23450,"""23450"",",137,512,2605,3560,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3825,23224,"""23224"",",Duke Nukem,487,2617,3560,9,2,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3826,12823,"""12823"",",RAASTAFARIAN,547,1415,3555,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
3827,19178,"""19178"",",Sir Tether Link,528,2793,3555,9,2,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,0x60cc02e8f7cc6e90af34c4ac09e05c6099359530,3,0
3828,15059,"""15059"",",Denali,594,2217,3555,9,2,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,3,47327499999999996000
3829,10038,"""10038"",",Falling Knife,472,2554,3555,9,2,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,0x547c0dbd2fc303c8e97475ec072a58de60ec134a,3,0
3830,2798,"""2798"",",I'M GOTCHIGANG,563,3246,3555,9,1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,0xb900ad03f521d5bea5385a55cc549e7366a88af1,3,0
3831,2415,"""2415"",",Mescaline,606,2387,3550,9,1,0x4edb4161d16c89b71aec027930a943c3d4cf0777,0x4edb4161d16c89b71aec027930a943c3d4cf0777,3,0
3832,10564,"""10564"",",LUNA FARMER,505,2686,3550,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3833,11966,"""11966"",",Raastaman,525,2126,3550,9,2,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3834,16653,"""16653"",",Long Life USDT,504,2683,3550,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3835,23660,"""23660"",",Plaquita,531,2480,3550,9,2,0x941becf4452bcadb78355644610e708b5733bae6,0x638dd68ae2a2563645fcaaff2e84910aa21f9ae6,3,0
3836,7420,"""7420"",",ALIGOTCHI,598,3169,3550,9,1,0x0e3347baed6e6070097c978247ead2f716c4b7a0,0x0e3347baed6e6070097c978247ead2f716c4b7a0,3,0
3837,11588,"""11588"",",ProFarmer,502,2687,3550,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3838,9941,"""9941"",",GHST,530,2310,3550,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3839,159,"""159"",",159,454,1996,3550,9,1,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,0xffea5a2cfaf1aafbb87a1fe4eed5413da45c30a0,3,0
3840,2387,"""2387"",",0xforestfish,566,3000,3550,9,1,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,3,0
3841,23120,"""23120"",",FofoGotchi,517,2633,3550,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
3842,19869,"""19869"",",MoonyGotchi,523,2955,3550,9,2,0x23230789629cde13f28ed45f3540a5d008d59db3,0x23230789629cde13f28ed45f3540a5d008d59db3,3,0
3843,21110,"""21110"",",Long Life DAI,502,2684,3550,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3844,11712,"""11712"",",Goobz,407,2690,3550,9,2,0xba39c047714b4ca6244dc433d3ae3924691e0171,0xba39c047714b4ca6244dc433d3ae3924691e0171,3,0
3845,5299,"""5299"",",Plain Brain,378,1352,3550,9,1,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,2497500000000000000
3846,11907,"""11907"",",PVP/525BRS+1200KIN+1400XP,535,2005,3545,9,2,0xdb10d21f28a34fd04e4425eac777483798f7e217,0xdb10d21f28a34fd04e4425eac777483798f7e217,3,0
3847,10287,"""10287"",",Rico,509,2839,3545,9,2,0x79d87c8bef0f0620d773983a6be6ddca784ca8a9,0x79d87c8bef0f0620d773983a6be6ddca784ca8a9,3,0
3848,18320,"""18320"",",-_- FOMOGOTCHI -_-,548,2072,3545,9,2,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,0x783a3debbf503ae7771e1b61d12ccefbd3320a6a,3,0
3849,13849,"""13849"",",Bill Bones,542,2046,3545,9,2,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0x1d0542b616c691a002e90a713e7d094c0f8e022d,3,0
3850,11024,"""11024"",",just an honest farmer,557,2534,3545,9,2,0xa915023b3ed1e00e078789e63de079b4d6dcc348,0xa915023b3ed1e00e078789e63de079b4d6dcc348,3,0
3851,3432,"""3432"",",My Magic Pony,492,2406,3545,9,1,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3852,12998,"""12998"",",Mr Anderson,557,2176,3545,9,2,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3853,3513,"""3513"",",warlord,683,2453,3540,9,1,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,0x4177a5c0e2369f6830a4c3825afc8fb3dd47790d,3,0
3854,22977,"""22977"",",Puff Daddy,602,2653,3540,9,2,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,0xc4cb6cb969e8b4e309ab98e4da51b77887afad96,3,0
3855,15569,"""15569"",",Hee Haw,539,2609,3540,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
3856,19947,"""19947"",",Roberto Baggio,534,2923,3540,9,2,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,3,0
3857,16757,"""16757"",",Elegant Eric,518,1979,3540,9,2,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0x1d0542b616c691a002e90a713e7d094c0f8e022d,3,0
3858,22161,"""22161"",",HighXP14,520,2631,3540,9,2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,3,0
3859,17300,"""17300"",",Jean-Claude Van Damme,521,1976,3540,9,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
3860,7680,"""7680"",",Starlight,554,2889,3540,9,1,0xe88632728ed377f556cb964e6f670f6017d497e4,0xe88632728ed377f556cb964e6f670f6017d497e4,3,0
3861,18324,"""18324"",",Europe,517,2406,3540,9,2,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0x1d0542b616c691a002e90a713e7d094c0f8e022d,3,0
3862,14826,"""14826"",",Pirotchi,531,2174,3540,9,2,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3863,22488,"""22488"",",PUMP BITCOIN,503,2667,3540,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3864,10764,"""10764"",",AARWEN,552,1403,3540,9,2,0xdf631777df4debcbcd647e85bdcb868b43663ba0,0xdf631777df4debcbcd647e85bdcb868b43663ba0,3,0
3865,12622,"""12622"",",AAve double myth,552,2506,3540,9,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
3866,6296,"""6296"",",BB6296,564,2258,3540,9,1,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
3867,22082,"""22082"",",#########################,508,2222,3540,9,2,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,3,0
3868,8075,"""8075"",",Sparky,478,3114,3540,9,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
3869,17686,"""17686"",",Zoolander,511,2415,3540,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
3870,13550,"""13550"",",SpaceWizard,531,2937,3535,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,10125000000000000000
3871,10294,"""10294"",",The Merge,523,2126,3535,9,2,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3872,11373,"""11373"",",Wagmootchi,567,2137,3535,9,2,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3873,19137,"""19137"",",pcwSg10,596,1810,3535,9,2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,0xd144bd603b2399f578af0c6efc30cec9c727c8b2,3,0
3874,14845,"""14845"",",Herr0x <3,550,2823,3535,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
3875,2566,"""2566"",",yern,540,2883,3535,9,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
3876,14724,"""14724"",",AaveTrinity,542,2131,3535,9,2,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3877,9330,"""9330"",",GRIM REAPER,566,2014,3535,9,1,0xba21325681ffd7d623993a2a564f6390654e2948,0xba21325681ffd7d623993a2a564f6390654e2948,3,0
3878,14951,"""14951"",",Tessie TEC,508,1345,3535,9,2,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,0xeb7989a7c04b70cea2bef6c2160ab7afca2a0d98,3,0
3879,13055,"""13055"",",Kingsman,502,2326,3535,9,2,0x3621fd0db8dabc21d522851de01114cf82b7c21f,0x3621fd0db8dabc21d522851de01114cf82b7c21f,3,0
3880,16169,"""16169"",",johnny kek,499,2162,3535,9,2,0x8628d73d3f950abde99739ef34b6cfa10394f579,0x8628d73d3f950abde99739ef34b6cfa10394f579,3,0
3881,6613,"""6613"",",Anya,525,1108,3530,9,1,0xd8f35ef085d202fa7cad0e0c61da737b60e1f855,0xd8f35ef085d202fa7cad0e0c61da737b60e1f855,3,0
3882,16608,"""16608"",",Zerk,554,2562,3530,9,2,0x6701dc817396c99e40e31f2724ea966e2832492c,0x6701dc817396c99e40e31f2724ea966e2832492c,3,0
3883,12634,"""12634"",",DreamGotchi,569,2904,3530,9,2,0x23230789629cde13f28ed45f3540a5d008d59db3,0x23230789629cde13f28ed45f3540a5d008d59db3,3,0
3884,4280,"""4280"",",FISHER,582,2706,3530,9,1,0xb9d8286cb05c873aeb564cd5fe1338a38fb3bb39,0xb9d8286cb05c873aeb564cd5fe1338a38fb3bb39,3,0
3885,17029,"""17029"",",DAATAA,492,2300,3530,9,2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,0xb652158f67b9fb39c29412d6f8e1c563ff6724f2,3,0
3886,16901,"""16901"",",Tallahassee,569,2078,3530,9,2,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,3,0
3887,17335,"""17335"",",Fondue,637,2326,3530,9,2,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
3888,23302,"""23302"",",BTC TANKY RANGER,512,2628,3530,9,2,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,0xbb73548a0e6f839fb58e9d59969ba6aedecdf5f1,3,0
3889,7494,"""7494"",",Jorge,562,2461,3530,9,1,0x2d6d9a73afad28b08609e12058dd7c4d9bb8f0ba,0x2d6d9a73afad28b08609e12058dd7c4d9bb8f0ba,3,0
3890,10124,"""10124"",",The Anarchist,534,1568,3530,9,2,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
3891,22476,"""22476"",",Cheap 507brs 400Kin 450xp,507,2224,3530,9,2,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,3,0
3892,22487,"""22487"",",CAAPTAAIN,559,2852,3530,9,2,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,0xeda29227543b2bc0d8e4a5220ef0a34868033a2d,3,0
3893,6390,"""6390"",",Dark Gotchi,524,2298,3530,9,1,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,0xe3570b119b995d087bacb2390ae98d9e45a8c59f,3,0
3894,17674,"""17674"",",Daikota Skye,505,2311,3530,9,2,0x26bac3547908e923b641c186000585e8ce98f4db,0x26bac3547908e923b641c186000585e8ce98f4db,3,0
3895,18854,"""18854"",",Kira,606,2692,3525,9,2,0xfdf7fb637a50192bc9016e6156babb3f9004ef9b,0xfdf7fb637a50192bc9016e6156babb3f9004ef9b,3,0
3896,16650,"""16650"",",GFA_Wabisuke,509,2169,3525,9,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
3897,13521,"""13521"",",Rincewind,532,2893,3525,9,2,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,0x85362d4700d2f8d55d1d779b31b837c863ae3c14,3,12932500000000000000
3898,20409,"""20409"",",daigai,516,2576,3525,9,2,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,3,0
3899,20246,"""20246"",",bitcon,484,2587,3525,9,2,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,0x89a1145fccac1a2a9350ec1a4a486e4458d26274,3,0
3900,8433,"""8433"",",T-Bill,516,2855,3525,9,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
3901,22885,"""22885"",",GotchiMark,675,2400,3520,9,2,0x346e7d415382b91905080ccdae6e5147866a6561,0x346e7d415382b91905080ccdae6e5147866a6561,3,0
3902,12011,"""12011"",",Samie,547,2874,3520,9,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
3903,17985,"""17985"",",Kek Ho,519,1834,3520,9,2,0x5ae7ae79765973ca60ee9f9e29866b63952ae807,0x0465c733bcbc4e15f15d393d919cf6dc8ae757ce,3,0
3904,11014,"""11014"",",Anya Neeze,562,1141,3520,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3905,674,"""674"",",0x0001,520,3225,3520,9,1,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,0xf0803b4cf6359d64913ec6a0b8227640afe69b2a,3,0
3906,22331,"""22331"",",Party,550,2958,3520,9,2,0x180f207f8747a966ec94277a69610162d7fa3ff1,0x180f207f8747a966ec94277a69610162d7fa3ff1,3,0
3907,21903,"""21903"",",ROCKY IV,525,1843,3520,9,2,0x5ae7ae79765973ca60ee9f9e29866b63952ae807,0x0465c733bcbc4e15f15d393d919cf6dc8ae757ce,3,0
3908,20615,"""20615"",",Asmodeus,491,2365,3520,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3909,21796,"""21796"",",Mochi2,548,1180,3520,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
3910,18534,"""18534"",",Moustache,471,2828,3520,9,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
3911,10619,"""10619"",",Variance,528,2574,3520,9,2,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,0x1a760e3a431c8b9c075ed1280c8835a1a0f1651b,3,0
3912,16894,"""16894"",",Jean Valjean,507,1844,3520,9,2,0x5ae7ae79765973ca60ee9f9e29866b63952ae807,0x0465c733bcbc4e15f15d393d919cf6dc8ae757ce,3,0
